"STUDY (ASN)","PRIOR ASN","STATUS","DETERMINATION","ENTERED DATE","RECEIVED DATE","COMPLETION DATE","EXPIRATION DATE","LATITUDE","LONGITUDE","SURVEY_ACCURACY","MARKING LIGHTING TYPE","MARKING LIGHTING TYPE OTHER","STRUCTURE NAME","STRUCTURE CITY","STRUCTURE COUNTY NAME","STRUCTURE COUNTY ID","STRUCTURE STATE","NEAREST AIRPORT","DISTANCE FROM AIRPORT","DIRECTION FROM AIRPORT","ON AIRPORT","PROPOSAL DESCRIPTION","LOCATION DESCRIPTION","NOTICE OF","DURATION","DURATION DAYS","DURATION MONTHS","WORK SCHEDULE BEGINNING DATE","WORK SCHEDULE ENDING DATE","DATE BUILT","FCC NUMBER","STRUCTURE TYPE","AGL HEIGHT DET","AGL HEIGHT DNE","AGL HEIGHT PROPOSED","ELEVATION","AMSL HEIGHT DET","AMSL HEIGHT DNE","AMSL HEIGHT PROPOSED","REPRESENTATIVE NAME ","SPONSOR NAME ","SIGNATURE CONTROL NUMBER ","FREQUENCY_JSON "
"2025-ANE-2476-OE","2017-ANE-4407-OE","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-05","","47.33082778","-68.33710833","1A","Dual-red and medium intensity","","444320 NON CBAND","Madawaska","Aroostook","3.0","ME","NORTHERN AROOSTOOK RGNL","17606.0","340.0","","Adding common band and frequencies not yet covered by the FAA Co-location Policy and requiring coordination","Existing communications tower","Alteration","Permanent","","","","","","1020846.0","TOWER","313.0","","313.0","1069.0","1382.0","","1382.0","Ron Lageson","Array Digital Infrastructure","672809688-676023468","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[1695,1710],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":false},{""band"":{""value"":[1755,1780],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":false},{""band"":{""value"":[""1930"",""1995""],""uom"":""MHz""},""erp"":{""value"":""3280"",""uom"":""W""},""standard"":false},{""band"":{""value"":[""3550"",""3700""],""uom"":""MHz""},""erp"":{""value"":""47"",""uom"":""dBm""},""standard"":false},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""3280"",""uom"":""W""},""standard"":false},{""band"":{""value"":[""24250"",""25250""],""uom"":""MHz""},""erp"":{""value"":""75"",""uom"":""dBm""},""standard"":false},{""band"":{""value"":[""27500"",""28350""],""uom"":""MHz""},""erp"":{""value"":""75"",""uom"":""dBm""},""standard"":false},{""band"":{""value"":[""37000"",""38600""],""uom"":""MHz""},""erp"":{""value"":""75"",""uom"":""dBm""},""standard"":false},{""band"":{""value"":[""38600"",""40000""],""uom"":""MHz""},""erp"":{""value"":""75"",""uom"":""dBm""},""standard"":false}]}"
"2025-ANE-2477-OE","","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-18","2025-12-12","43.61778105","-70.31683071","4D","Flag Marker","","70 ton Mobile Crane","South Portland","Cumberland","5.0","ME","PORTLAND INTL JETPORT","10387.0","192.0","","Proposing to use a 70 Ton mobile crane to lift a small modular housing unit (700 SF) Into the downward sloping rear yard of the property at 11 Berwick. 80' is max extent and unlikely to reach the max  and will be in the air for less than 30 minutes.","Residential Neighborhood","New Construction","Temporary","1.0","0.0","2025-12-12","2025-12-12","","","CRANE","80.0","","80.0","54.0","134.0","","134.0","Jeremy McAdam","Backyard ADUs","672815384-678048274",""
"2025-ANE-2481-OE","1997-ANE-94-OE","Determined - No Hazard","No Hazard","2025-08-08","2025-08-08","2025-09-26","","46.52758889","-67.81424444","4D","Red lights and paint","","MARS_HILL_ME 17317273","MARS HILL","Aroostook","3.0","ME","PRESQUE ISLE INTL","82594.0","135.0","","Previously registered tower coordinates were incorrect. Updating asbuilt coordinates and GE only. Questions to cierra.merino@vzw.com","39 Graves Road","Existing","Permanent","","","","","","1023448.0","TOWER$ANTENNA","325.0","","325.0","1554.0","1879.0","","1879.0","Network Regulatory","* CELLCO PARTNERSHIP","672929760-679058325","{""frequencies"":[{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""3280"",""uom"":""W""},""standard"":false}]}"
"2025-ANE-2482-OE","","Determined - No Hazard","No Hazard","2025-08-08","2025-08-08","2025-09-16","2027-03-16","43.56577222","-71.42441111","4D","","","LaValley Bldg","Gilford","Belknap","1.0","NH","LACONIA MUNI","3171.0","213.0","","new construction of building","32 Gilford East DrnGilford  NH 03249","New Construction","Permanent","","","","","","","BUILDING$COMMERCIAL","34.0","","34.0","575.0","609.0","","609.0","SL Chasse Steel","SL Chasse Steel","672932177-677797393",""
"2025-ANE-2490-OE","1998-ANE-183-OE","Determined - No Hazard","No Hazard","2025-08-11","2025-08-11","2025-09-04","2027-03-04","42.19894444","-71.11941667","4D","","","2438 Washington Street","Canton","Norfolk","21.0","MA","NORWOOD MEML","14826.0","78.0","","Upgrading antennas at existing facility. Adding operating frequencies including 600 MHz band.","2438 Washington Street  Canton  MA 02021","Existing","Permanent","","","","","","1065383.0","POLE$FLAG","114.0","","114.0","240.0","354.0","","354.0","Centerline Communications, LLC","Centerline Communications, LLC","673356544-675907316","{""frequencies"":[{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88}]}"
"2025-ANE-2491-OE","","Determined - No Hazard","No Hazard","2025-08-11","2025-08-11","2025-09-08","2027-03-08","42.34826389","-71.02289722","4D","Red lights and flags","","Barge Crane","Boston","Suffolk","25.0","MA","GENERAL EDWARD LAWRENCE LOGAN INTL","6967.0","220.0","","Barge crane move to job site","Black Falcon Ave","New Construction","Temporary","0.0","4.0","2025-11-03","2026-02-27","","","CRANE$BARGE","145.0","","145.0","-5.0","140.0","","140.0","Massport","Coastal Marine Construction, LLC","673372433-676528776",""
"2025-ANE-2492-OE","","Determined - No Hazard","No Hazard","2025-08-11","2025-08-11","2025-09-08","2027-03-08","42.343275","-71.03006667","4D","Red lights and flags","","Barge Crane","Boston","Suffolk","25.0","MA","KNEELAND STREET HELISTOP","7924.0","100.0","","Barge Crane working location","Black Falcon Ave","New Construction","Temporary","0.0","4.0","2025-11-03","2026-02-27","","","CRANE$BARGE","160.0","","160.0","-5.0","155.0","","155.0","Massport","Coastal Marine Construction, LLC","673374088-676530502",""
"2025-ANE-2495-OE","","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-09-26","2027-03-26","44.68782338","-67.49069835","4D","","","Solar Panel","Whitneyville","Washington","29.0","ME","MACHIAS VALLEY","6397.0","209.0","","This notice is for new construction of a solar array. The proposed solar array covers approximately 8.3 acres and will have a maximum height of 25 ft. AGL. The overall height above mean sea level (AMSL) will be 121 ft. The structure is permanent. No specific marking/lighting preference is indicated at this time. No FCC Antenna Structure Registration Number is applicable.","The proposed solar array is located on Dome Road in Whitneyville  Maine. A detailed 8-1/2"" x 11"" non-reduced copy of the appropriate 7.5 minute U.S. Geological Survey (USGS) Quadrangle Map  precisely marked with the site location  is attached as per Item #20 of FAA Form 7460-1. The site elevation is 96 ft. AMSL.","New Construction","Permanent","","","","","","","ELECTRICAL_SYSTEM$SOLAR_PANEL","25.0","","25.0","108.0","133.0","","133.0","Loki Solar","Michael Parker","673410201-679059151",""
"2025-ANE-2497-OE","","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-09-23","2027-03-23","45.34192182","-68.50610257","4D","","","Solar Panel","Lincoln","Penobscot","19.0","ME","LINCOLN RGNL","10293.0","135.0","","This notice pertains to the new construction of a permanent solar energy system  identified as the Lincoln Solar project. The proposed solar array covers an area of approximately 5.6 acres. The total structure height above ground level (AGL) will be 25 feet. Including the site elevation  the overall height above mean sea level (AMSL) for the structure will be 565 feet. No specific marking/painting and/or lighting preference is indicated at this time. There is no applicable FCC Antenna Structure Registration Number for this proposal.","The proposed solar array project is located at 25 Lion Hill Drive in Lincoln  Maine. The site's elevation above mean sea level (AMSL) is 540 feet. A USGS 7.5 minute Quadrangle Map  precisely marking the site location  is provided as part of this submission  detailing the relationship of the structure to nearby roads (Lion Hill Drive) and terrain.","New Construction","Permanent","","","","","","","ELECTRICAL_SYSTEM$SOLAR_PANEL","25.0","","25.0","572.0","597.0","","597.0","Loki Solar","Michael Parker","673411244-678596347",""
"2025-ANE-2498-OE","","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-09-26","2027-03-26","44.07396944","-69.09994444","4D","","","Ash Point Solar Array","Rockland","Knox","13.0","ME","KNOX COUNTY RGNL","5041.0","359.0","","Addition of a flush-mounted rooftop solar array on an existing structure/building","Ash Point School","New Construction","Permanent","","","","","","","BUILDING","34.0","","34.0","98.0","132.0","","132.0","ReVision Energy Inc.","ReVision Energy Inc.","673428709-679058971",""
"2025-ANE-2499-OE","1998-ANE-62-OE","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-11-25","","43.84562222","-70.76132222","4D","Dual-red and high intensity white","","WMTW","CORNISH","Cumberland","5.0","ME","LIMINGTON-HARMON","38167.0","322.0","","ANT/TWR                              THIS CASE FILE INCLUDES  TOPO MAP  FREQ SHEET nnUpgrade to current circular 70/7460-1M","Auburn ME","Alteration","Permanent","","","","","","1045602.0","TOWER","1667.0","","1667.0","879.0","2546.0","","2546.0","DRAKE LIGHTING","Television Station WMTW","673450083-685185255","{""frequencies"":[{""standard"":""false"",""erp"":{""uom"":""kW"",""value"":29.8},""purpose"":"""",""band"":{""uom"":""MHz"",""value"":[183,183]}},{""standard"":""false"",""erp"":{""uom"":""kW"",""value"":16},""purpose"":"""",""band"":{""uom"":""MHz"",""value"":[530,530]}},{""standard"":""false"",""erp"":{""uom"":""kW"",""value"":500},""purpose"":"""",""band"":{""uom"":""MHz"",""value"":[590,596]}}]}"
"2025-ANE-2500-OE","","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-09-17","2027-03-17","44.08121667","-69.18763611","4D","","","Oceanside School Roof Solar 1","Rockland","Knox","13.0","ME","KNOX COUNTY RGNL","24363.0","288.0","","Flush-mounted rooftop solar array on existing school building","Oceanside Middle School","New Construction","Permanent","","","","","","","BUILDING","27.0","","27.0","135.0","162.0","","162.0","ReVision Energy Inc.","ReVision Energy Inc.","673451792-677860396",""
"2025-ANE-2502-OE","","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-09-09","2025-10-22","44.31732","-69.81396","4D","Flag Marker","","Fabian Oil-LinkBelt 108","Augusta","Kennebec","11.0","ME","AUGUSTA STATE","4528.0","254.0","","Crane will be erected to install temporary shoring for new underground tank installation","West of gas pumps in parking lot of Fabian Oil","New Construction","Temporary","0.0","1.0","2025-09-22","2025-10-22","","","CRANE","80.0","","80.0","247.0","327.0","","327.0","H.B. Fleming, Inc.","H.B. FLEMING, INC.","673481738-677094902",""
"2025-ANE-2503-OE","2021-ANE-6378-OE","Determined - No Hazard","No Hazard","2025-08-12","2025-08-12","2025-09-04","","43.59071667","-72.59277222","4D","","","VT10980-A","Woodstock","Windsor","27.0","VT","LEBANON MUNI","77516.0","261.0","","Proposed height increase has been canceled.  Corrects site coordinates  ground elevation  and structure height to 75' AGL.  Adds discrete frequencies.","See the FAA map","Existing","Permanent","","","","","","1250246.0","TOWER$ANTENNA","75.0","","75.0","1483.0","1558.0","","1558.0","Clinton Papenfuss","SBA TOWERS","673485583-675902281","{""frequencies"":[{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""1640"",""uom"":""W""},""standard"":false},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""3280"",""uom"":""W""},""standard"":false}]}"
